,time,open,high,low,close,volume
0,2020-10-09 16:06:00,125.31,125.31,125.31,125.31,300
1,2020-10-09 16:05:00,125.06,125.06,125.06,125.06,4881
2,2020-10-09 16:02:00,125.06,125.06,125.06,125.06,450
3,2020-10-09 16:01:00,125.06,125.06,125.06,125.06,2181
4,2020-10-09 16:00:00,125.12,125.18,125.05,125.06,10043
5,2020-10-09 15:59:00,125.16,125.17,125.09,125.12,7940
6,2020-10-09 15:58:00,125.16,125.18,125.11,125.155,3894
7,2020-10-09 15:57:00,125.16,125.18,125.13,125.15,4243
8,2020-10-09 15:56:00,125.13,125.2,125.13,125.17,6202
9,2020-10-09 15:55:00,125.105,125.1911,125.105,125.155,3491
10,2020-10-09 15:54:00,125.13,125.14,125.02,125.06,3486
11,2020-10-09 15:53:00,125.135,125.16,125.13,125.13,1699
12,2020-10-09 15:52:00,125.12,125.16,125.12,125.12,1645
13,2020-10-09 15:51:00,125.14,125.195,125.03,125.15,4478
14,2020-10-09 15:50:00,125.16,125.165,125.08,125.11,2322
15,2020-10-09 15:49:00,125.16,125.17,125.16,125.16,973
16,2020-10-09 15:48:00,125.17,125.205,125.13,125.15,1427
17,2020-10-09 15:47:00,125.19,125.26,125.19,125.215,2572
18,2020-10-09 15:46:00,125.2257,125.2257,125.17,125.17,1285
19,2020-10-09 15:45:00,125.24,125.25,125.2,125.2,2961
20,2020-10-09 15:44:00,125.32,125.32,125.3,125.3,1294
21,2020-10-09 15:43:00,125.29,125.32,125.285,125.32,943
22,2020-10-09 15:42:00,125.3133,125.34,125.3,125.315,1122
23,2020-10-09 15:41:00,125.3,125.34,125.3,125.325,871
24,2020-10-09 15:40:00,125.4,125.4,125.3,125.31,1215
25,2020-10-09 15:39:00,125.41,125.41,125.38,125.38,1488
26,2020-10-09 15:38:00,125.395,125.395,125.395,125.395,379
27,2020-10-09 15:37:00,125.34,125.385,125.335,125.385,1394
28,2020-10-09 15:36:00,125.315,125.34,125.28,125.28,816
29,2020-10-09 15:35:00,125.3,125.3,125.3,125.3,649
30,2020-10-09 15:34:00,125.355,125.355,125.26,125.26,924
31,2020-10-09 15:33:00,125.36,125.36,125.355,125.355,629
32,2020-10-09 15:32:00,125.425,125.425,125.36,125.36,336
33,2020-10-09 15:31:00,125.45,125.48,125.41,125.41,934
34,2020-10-09 15:30:00,125.54,125.54,125.47,125.47,1905
35,2020-10-09 15:29:00,125.485,125.53,125.485,125.53,957
36,2020-10-09 15:27:00,125.47,125.49,125.47,125.49,659
37,2020-10-09 15:26:00,125.495,125.495,125.44,125.485,682
38,2020-10-09 15:25:00,125.51,125.51,125.48,125.48,1808
39,2020-10-09 15:24:00,125.56,125.565,125.56,125.565,400
40,2020-10-09 15:23:00,125.45,125.49,125.45,125.49,738
41,2020-10-09 15:22:00,125.44,125.45,125.44,125.45,1070
42,2020-10-09 15:21:00,125.44,125.49,125.44,125.48,1129
43,2020-10-09 15:19:00,125.4,125.4,125.4,125.4,580
44,2020-10-09 15:18:00,125.3,125.385,125.3,125.385,1123
45,2020-10-09 15:17:00,125.25,125.27,125.24,125.265,831
46,2020-10-09 15:16:00,125.21,125.21,125.2,125.2,799
47,2020-10-09 15:15:00,125.14,125.22,125.14,125.16,2921
48,2020-10-09 15:14:00,125.135,125.15,125.135,125.15,370
49,2020-10-09 15:13:00,125.1,125.12,125.0989,125.12,1209
50,2020-10-09 15:12:00,125.195,125.195,125.07,125.08,1587
51,2020-10-09 15:11:00,125.12,125.16,125.12,125.16,367
52,2020-10-09 15:10:00,125.1868,125.1868,125.15,125.15,1224
53,2020-10-09 15:09:00,125.205,125.2321,125.18,125.18,672
54,2020-10-09 15:08:00,125.15,125.21,125.15,125.21,882
55,2020-10-09 15:07:00,125.15,125.15,125.15,125.15,784
56,2020-10-09 15:06:00,125.1207,125.2,125.1207,125.13,571
57,2020-10-09 15:05:00,125.19,125.22,125.18,125.18,923
58,2020-10-09 15:04:00,125.135,125.18,125.135,125.18,580
59,2020-10-09 15:03:00,125.11,125.16,125.065,125.135,2315
60,2020-10-09 15:02:00,125.075,125.11,125.075,125.11,917
61,2020-10-09 15:01:00,125.13,125.14,125.07,125.07,1599
