,time,open,high,low,close,volume
0,2020-05-13 16:01:00,107.99723993299999,107.99723993299999,107.99723993299999,107.99723993299999,16578
1,2020-05-13 16:00:00,108.02699397100001,108.12617409799999,107.937731857,107.937731857,14740
2,2020-05-13 15:59:00,107.967485895,108.07658403399999,107.94764987,108.007157946,11007
3,2020-05-13 15:58:00,107.80879769200001,107.927813844,107.80879769200001,107.92285483799999,10996
4,2020-05-13 15:57:00,107.82863371799999,107.868305768,107.72945359100001,107.759207629,11771
5,2020-05-13 15:56:00,108.07658403399999,108.146010123,107.669945515,107.82863371799999,13562
6,2020-05-13 15:55:00,108.30469832600001,108.30469832600001,108.046829996,108.07658403399999,10596
7,2020-05-13 15:54:00,108.265026275,108.344370376,108.18072316700001,108.28982130700001,16826
8,2020-05-13 15:53:00,108.09642006,108.334452364,108.07658403399999,108.27494428799999,6808
9,2020-05-13 15:52:00,108.066666022,108.12617409799999,107.907977819,108.09642006,8893
10,2020-05-13 15:51:00,107.77904365399999,107.98732192,107.71953557799999,107.977403908,17783
11,2020-05-13 15:50:00,107.72945359100001,107.769125642,107.679863528,107.749289616,2887
12,2020-05-13 15:49:00,107.610437439,107.69474054700001,107.51125731200001,107.69474054700001,2750
13,2020-05-13 15:48:00,107.24347097,107.600519426,107.24347097,107.600519426,3857
14,2020-05-13 15:47:00,107.32033556799999,107.33769209100001,107.23355295799999,107.23355295799999,2310
15,2020-05-13 15:46:00,107.372405135,107.382323148,107.253388983,107.283143021,5145
16,2020-05-13 15:45:00,107.570765388,107.570765388,107.332733084,107.35256911,4586
17,2020-05-13 15:44:00,107.51125731200001,107.550929363,107.471585262,107.51125731200001,3275
18,2020-05-13 15:43:00,107.49142128700001,107.51125731200001,107.426954205,107.51125731200001,2509
19,2020-05-13 15:42:00,107.521175325,107.560847376,107.48150327399999,107.48150327399999,2279
20,2020-05-13 15:41:00,107.560847376,107.65010949,107.461667249,107.466626255,3629
21,2020-05-13 15:40:00,107.42199519799999,107.44679023,107.382323148,107.42199519799999,1333
22,2020-05-13 15:39:00,107.456708243,107.640191477,107.42199519799999,107.426954205,3664
23,2020-05-13 15:38:00,107.48150327399999,107.48150327399999,107.40215917299999,107.471585262,4087
24,2020-05-13 15:37:00,107.521175325,107.570765388,107.49638029299999,107.49638029299999,1529
25,2020-05-13 15:36:00,107.38728215399999,107.53109333799999,107.362487122,107.461667249,4288
26,2020-05-13 15:35:00,107.382323148,107.52613433100001,107.382323148,107.49142128700001,4049
