,time,open,high,low,close,volume
0,2020-05-12 20:00:00,179.628602952,179.718039164,179.628503468,179.668297111,1633
1,2020-05-12 19:59:00,179.628503468,179.628602952,179.50912254,179.628602952,5129
2,2020-05-12 19:58:00,179.64840028900002,179.668297111,179.628503468,179.628503468,3149
3,2020-05-12 19:57:00,179.76778121799998,179.76778121799998,179.64840028900002,179.64840028900002,1450
4,2020-05-12 19:56:00,179.727987575,179.727987575,179.718039164,179.718039164,686
5,2020-05-12 19:55:00,179.638451879,179.718039164,179.638451879,179.68819393200002,1009
6,2020-05-12 19:54:00,179.64840028900002,179.64840028900002,179.64840028900002,179.64840028900002,3792
7,2020-05-12 19:53:00,179.64840028900002,179.64840028900002,179.64840028900002,179.64840028900002,218
8,2020-05-12 19:51:00,179.50912254,179.727987575,179.50912254,179.64840028900002,907
9,2020-05-12 19:50:00,179.459380486,179.56881300400002,179.439483665,179.56881300400002,1916
10,2020-05-12 19:49:00,179.439483665,179.439483665,179.439483665,179.439483665,440
11,2020-05-12 19:47:00,179.56881300400002,179.56881300400002,179.27036068299998,179.27036068299998,1620
12,2020-05-12 19:46:00,179.419586844,179.419586844,179.31015432599997,179.31015432599997,2871
13,2020-05-12 19:45:00,179.718039164,179.76778121799998,179.56881300400002,179.56881300400002,2605
14,2020-05-12 19:44:00,179.698142343,179.79762645,179.698142343,179.79762645,599
15,2020-05-12 19:43:00,179.837420093,179.837420093,179.837420093,179.837420093,264
16,2020-05-12 19:42:00,179.867265325,179.867265325,179.867265325,179.867265325,403
17,2020-05-12 19:41:00,179.698142343,179.698142343,179.678245522,179.678245522,569
18,2020-05-12 19:40:00,179.787678039,179.787678039,179.76778121799998,179.76778121799998,1079
19,2020-05-12 19:39:00,179.966749432,179.966749432,179.966749432,179.966749432,733
20,2020-05-12 19:38:00,179.867265325,179.966749432,179.867265325,179.966749432,1231
21,2020-05-12 19:37:00,179.867265325,180.115975592,179.867265325,179.877213735,1082
22,2020-05-12 19:36:00,180.275150163,180.275150163,179.867265325,179.867265325,13209
23,2020-05-12 19:35:00,180.265201752,180.265201752,180.265201752,180.265201752,654
24,2020-05-12 19:33:00,180.265201752,180.265201752,180.265201752,180.265201752,768
25,2020-05-12 19:31:00,180.36468585900002,180.36468585900002,180.31494380599997,180.31494380599997,343
26,2020-05-12 19:30:00,180.344789038,180.344789038,180.344789038,180.344789038,255
27,2020-05-12 19:28:00,180.414427913,180.414427913,180.265201752,180.295046984,765
28,2020-05-12 19:26:00,180.31494380599997,180.31494380599997,180.295046984,180.295046984,1262
29,2020-05-12 19:25:00,180.31494380599997,180.31494380599997,180.31494380599997,180.31494380599997,383
30,2020-05-12 19:24:00,180.324892217,180.324892217,180.324892217,180.324892217,281
31,2020-05-12 19:23:00,180.324892217,180.324892217,180.324892217,180.324892217,153
32,2020-05-12 19:22:00,180.265201752,180.31494380599997,180.265201752,180.295046984,720
33,2020-05-12 19:20:00,180.31494380599997,180.31494380599997,180.265201752,180.28509857400002,1010
34,2020-05-12 19:19:00,180.245304931,180.265201752,180.205511288,180.205511288,2425
35,2020-05-12 19:18:00,180.17566605599998,180.17566605599998,180.17566605599998,180.17566605599998,596
36,2020-05-12 19:16:00,180.17566605599998,180.17566605599998,180.17566605599998,180.17566605599998,125
37,2020-05-12 19:15:00,180.17566605599998,180.17566605599998,180.17566605599998,180.17566605599998,738
38,2020-05-12 19:14:00,180.135872413,180.135872413,180.135872413,180.135872413,179
39,2020-05-12 19:13:00,180.304995395,180.31494380599997,180.265201752,180.265201752,865
40,2020-05-12 19:11:00,180.265102268,180.265201752,180.135872413,180.135872413,1206
41,2020-05-12 19:08:00,180.22540811,180.22540811,180.22540811,180.22540811,156
42,2020-05-12 19:07:00,180.36468585900002,180.43432473400003,180.185614467,180.43432473400003,2515
43,2020-05-12 19:06:00,180.344789038,180.344789038,180.344789038,180.344789038,418
44,2020-05-12 19:03:00,180.17566605599998,180.195562878,180.17566605599998,180.195562878,691
45,2020-05-12 19:01:00,180.195562878,180.195562878,180.125924003,180.165717645,1149
46,2020-05-12 19:00:00,180.494015198,180.494015198,180.185614467,180.185614467,598
47,2020-05-12 18:56:00,180.36468585900002,180.36468585900002,180.36468585900002,180.36468585900002,363
48,2020-05-12 18:52:00,180.165717645,180.464169966,180.165717645,180.464169966,909
49,2020-05-12 18:50:00,180.414427913,180.414427913,180.414427913,180.414427913,1246
50,2020-05-12 18:47:00,180.503963609,180.51391202,180.503963609,180.51391202,418
51,2020-05-12 18:46:00,180.48406678799998,180.48406678799998,180.43432473400003,180.43432473400003,1369
52,2020-05-12 18:45:00,180.533808841,180.533808841,180.533808841,180.533808841,640
53,2020-05-12 18:44:00,180.533808841,180.533808841,180.533808841,180.533808841,427
54,2020-05-12 18:41:00,180.56365407299998,180.56365407299998,180.52386043,180.52386043,2254
55,2020-05-12 18:40:00,180.533808841,180.533808841,180.51391202,180.51391202,793
56,2020-05-12 18:38:00,180.623344537,180.623344537,180.623344537,180.623344537,509
57,2020-05-12 18:37:00,180.64324135900003,180.64324135900003,180.543757252,180.543757252,531
58,2020-05-12 18:31:00,180.51391202,180.51391202,180.51391202,180.51391202,397
59,2020-05-12 18:30:00,180.64324135900003,180.64324135900003,180.64324135900003,180.64324135900003,151
60,2020-05-12 18:28:00,180.762622287,180.762622287,180.762622287,180.762622287,686
61,2020-05-12 18:26:00,180.66313818,180.66313818,180.66313818,180.66313818,290
62,2020-05-12 18:25:00,180.683035002,180.683035002,180.683035002,180.683035002,427
63,2020-05-12 18:23:00,180.65318976900002,180.65318976900002,180.65318976900002,180.65318976900002,367
