,time,open,high,low,close,volume
0,2020-08-11 16:18:00,129.960188995,129.960188995,129.960188995,129.960188995,4160
1,2020-08-11 16:01:00,129.960188995,129.960188995,129.960188995,129.960188995,24121
2,2020-08-11 16:00:00,129.81077512,130.02991547,129.780892344,129.980110845,11113
3,2020-08-11 15:59:00,129.71116586899998,129.800814195,129.671322169,129.79085327,10070
4,2020-08-11 15:58:00,129.83069697,129.860579745,129.70120494399998,129.70618540700002,4920
5,2020-08-11 15:57:00,129.89046252,129.93030622,129.731087719,129.840657895,6070
6,2020-08-11 15:56:00,129.691244019,129.960188995,129.691244019,129.89046252,7151
7,2020-08-11 15:55:00,129.71116586899998,129.83069697,129.611556619,129.70120494399998,25072
8,2020-08-11 15:54:00,129.88548205700002,129.91038437,129.741048644,129.741048644,4690
9,2020-08-11 15:53:00,129.920345295,130.02991547,129.920345295,129.93030622,5537
10,2020-08-11 15:52:00,129.940267145,130.099641946,129.935286683,129.935286683,4586
11,2020-08-11 15:51:00,130.039876396,130.039876396,129.71116586899998,129.940267145,7258
12,2020-08-11 15:50:00,130.219173046,130.229133971,130.149446571,130.149446571,2603
13,2020-08-11 15:49:00,130.07972009600002,130.239094896,130.07972009600002,130.189290271,2361
14,2020-08-11 15:48:00,130.199251196,130.199251196,130.039876396,130.039876396,2384
15,2020-08-11 15:47:00,130.25901674600001,130.273958134,130.229133971,130.249055821,1354
16,2020-08-11 15:46:00,130.298860447,130.298860447,130.239094896,130.239094896,2513
17,2020-08-11 15:45:00,130.298860447,130.353645534,130.29178819,130.308821372,2136
18,2020-08-11 15:44:00,130.33870414700002,130.35862599700002,130.249055821,130.313801834,1268
19,2020-08-11 15:43:00,130.37356738399998,130.37356738399998,130.27893859600002,130.328743222,2759
20,2020-08-11 15:42:00,130.418391547,130.428352472,130.33870414700002,130.388508772,1540
21,2020-08-11 15:41:00,130.438313397,130.55784449799998,130.438313397,130.468196172,1941
22,2020-08-11 15:40:00,130.37854784700002,130.408430622,130.308821372,130.408430622,2309
23,2020-08-11 15:39:00,130.478157097,130.480846547,130.428352472,130.428352472,923
24,2020-08-11 15:38:00,130.58772727299998,130.58772727299998,130.58772727299998,130.58772727299998,579
25,2020-08-11 15:37:00,130.57776634799998,130.637531898,130.55784449799998,130.58145189,7882
26,2020-08-11 15:36:00,130.27893859600002,130.52796172200001,130.27893859600002,130.52796172200001,2953
27,2020-08-11 15:35:00,130.301350678,130.303840909,130.27893859600002,130.303840909,1155
28,2020-08-11 15:34:00,130.428352472,130.458235247,130.323762759,130.323762759,1594
29,2020-08-11 15:33:00,130.518000797,130.518000797,130.468196172,130.468196172,1347
30,2020-08-11 15:32:00,130.796906699,130.796906699,130.627570973,130.627570973,1067
31,2020-08-11 15:31:00,130.737141148,130.77698484799998,130.707258373,130.77698484799998,1038
32,2020-08-11 15:30:00,130.762043461,130.77698484799998,130.762043461,130.77698484799998,947
33,2020-08-11 15:29:00,130.707258373,130.76702392299998,130.707258373,130.737141148,1641
34,2020-08-11 15:28:00,130.697297448,130.74710207299998,130.674885367,130.74710207299998,795
35,2020-08-11 15:26:00,130.52796172200001,130.627570973,130.52796172200001,130.62259051,2555
36,2020-08-11 15:25:00,130.56780542299998,130.56780542299998,130.473176635,130.473176635,453
37,2020-08-11 15:24:00,130.537922648,130.58772727299998,130.52796172200001,130.58772727299998,1087
38,2020-08-11 15:23:00,130.597688198,130.617610048,130.57776634799998,130.57776634799998,7401
39,2020-08-11 15:22:00,130.518000797,130.537922648,130.508039872,130.537922648,2154
40,2020-08-11 15:21:00,130.408430622,130.488118022,130.398469697,130.488118022,1372
41,2020-08-11 15:20:00,130.318782297,130.388508772,130.318782297,130.388508772,1196
42,2020-08-11 15:19:00,130.52796172200001,130.55784449799998,130.508039872,130.532942185,2050
43,2020-08-11 15:18:00,130.56780542299998,130.597688198,130.56780542299998,130.597688198,698
44,2020-08-11 15:17:00,130.806867624,130.806867624,130.51551056600002,130.52298126,3460
45,2020-08-11 15:16:00,130.876594099,130.876594099,130.816828549,130.816828549,828
46,2020-08-11 15:15:00,131.09573445,131.105695375,130.951301037,130.956281499,1775
47,2020-08-11 15:14:00,131.155599609,131.165460925,131.155599609,131.165460925,583
48,2020-08-11 15:12:00,131.145539075,131.145539075,131.145539075,131.145539075,668
49,2020-08-11 15:11:00,131.1156563,131.1156563,131.105695375,131.105695375,383
50,2020-08-11 15:10:00,131.085773525,131.085773525,131.085773525,131.085773525,136
51,2020-08-11 15:08:00,131.0758126,131.0758126,131.0758126,131.0758126,195
52,2020-08-11 15:07:00,131.010966978,131.010966978,131.010966978,131.010966978,270
53,2020-08-11 15:05:00,131.045929825,131.05589075,131.006086124,131.006086124,609
54,2020-08-11 15:04:00,130.966242424,130.996125199,130.966242424,130.996125199,1266
55,2020-08-11 15:03:00,130.986164274,130.986164274,130.986164274,130.986164274,963
56,2020-08-11 15:02:00,131.026007974,131.026007974,131.026007974,131.026007974,232
57,2020-08-11 15:01:00,131.05589075,131.05589075,131.006086124,131.05589075,2270
58,2020-08-11 15:00:00,131.105695375,131.105695375,131.085773525,131.085773525,3901
59,2020-08-11 14:58:00,130.966242424,130.966242424,130.966242424,130.966242424,851
60,2020-08-11 14:57:00,130.956281499,130.956281499,130.921418262,130.956281499,5780
61,2020-08-11 14:55:00,130.966242424,130.966242424,130.916437799,130.966242424,1133
62,2020-08-11 14:54:00,130.896515949,131.006086124,130.896515949,131.006086124,534
63,2020-08-11 14:52:00,130.85667224899998,130.85667224899998,130.85667224899998,130.85667224899998,134
64,2020-08-11 14:50:00,130.886555024,130.886555024,130.826789474,130.826789474,461
65,2020-08-11 14:49:00,130.841730861,130.841730861,130.841730861,130.841730861,575
66,2020-08-11 14:48:00,130.826789474,130.876594099,130.826789474,130.866433955,803
67,2020-08-11 14:47:00,130.816828549,130.816828549,130.806867624,130.806867624,825
68,2020-08-11 14:46:00,130.826789474,130.826789474,130.806867624,130.806867624,500
69,2020-08-11 14:45:00,130.936359649,130.936359649,130.886555024,130.886555024,1574
70,2020-08-11 14:44:00,130.906476874,130.996125199,130.906476874,130.996125199,1021
71,2020-08-11 14:43:00,130.946320574,130.956281499,130.836750399,130.896515949,2294
72,2020-08-11 14:42:00,130.996125199,130.996125199,130.996125199,130.996125199,185
73,2020-08-11 14:41:00,130.936359649,130.936359649,130.936359649,130.936359649,286
