,time,open,high,low,close,volume
0,2020-06-12 16:01:00,114.819582935,114.819582935,114.70005183399999,114.70005183399999,15713
1,2020-06-12 16:00:00,114.799661085,114.839504785,114.630325359,114.80962201,16162
2,2020-06-12 15:59:00,114.739895534,114.86938756,114.739895534,114.839504785,7386
3,2020-06-12 15:58:00,114.84946571,114.84946571,114.68012998399999,114.710012759,9858
4,2020-06-12 15:57:00,114.80962201,114.859426635,114.610403509,114.84946571,7783
5,2020-06-12 15:56:00,114.515774721,114.819483325,114.515774721,114.77973923399999,11074
6,2020-06-12 15:55:00,114.451028708,114.69009090899999,114.451028708,114.58052073399999,6227
7,2020-06-12 15:54:00,114.70005183399999,114.749856459,114.351419458,114.41616547,5358
8,2020-06-12 15:53:00,114.78970015899999,114.78970015899999,114.70005183399999,114.710012759,5077
9,2020-06-12 15:52:00,114.759817384,114.90923126,114.710012759,114.82954386,6519
10,2020-06-12 15:51:00,114.78970015899999,114.88930941,114.695071372,114.729934609,13455
11,2020-06-12 15:50:00,114.650247209,114.80962201,114.60044258399999,114.80962201,4254
12,2020-06-12 15:49:00,114.52075518299999,114.670169059,114.52075518299999,114.670169059,3294
13,2020-06-12 15:48:00,114.51079425799999,114.58550119600001,114.470950558,114.530716108,2219
14,2020-06-12 15:47:00,114.451028708,114.52075518299999,114.40122408299999,114.470950558,2456
15,2020-06-12 15:46:00,114.371341308,114.530716108,114.32153668299999,114.50083333299999,5175
16,2020-06-12 15:45:00,114.241849282,114.33647807,114.231888357,114.326517145,4270
17,2020-06-12 15:44:00,114.27173205700001,114.29165390700001,114.231888357,114.28169298200001,3062
18,2020-06-12 15:43:00,114.231888357,114.341458533,114.221927432,114.31655622,3743
19,2020-06-12 15:42:00,114.162161882,114.251810207,114.10239633200001,114.251810207,3422
20,2020-06-12 15:41:00,114.231888357,114.31655622,114.122318182,114.21196650700001,2420
21,2020-06-12 15:40:00,114.057572169,114.18208373200001,114.022708931,114.18208373200001,6522
22,2020-06-12 15:39:00,114.147220494,114.21694697,114.022708931,114.032669856,1949
23,2020-06-12 15:38:00,114.162161882,114.162161882,114.062552632,114.152200957,1589
24,2020-06-12 15:37:00,114.20200558200001,114.20200558200001,114.09243540700001,114.137259569,2634
25,2020-06-12 15:36:00,114.30161483299999,114.341458533,114.20200558200001,114.221927432,1931
26,2020-06-12 15:35:00,113.893216906,114.07251355700001,113.893216906,114.07251355700001,2706
27,2020-06-12 15:34:00,113.788627193,113.843412281,113.788627193,113.843412281,1546
28,2020-06-12 15:33:00,113.773685805,113.957962919,113.773685805,113.888236443,3409
29,2020-06-12 15:32:00,113.987845694,113.987845694,113.793607656,113.793607656,1582
30,2020-06-12 15:31:00,114.022708931,114.097415869,113.933060606,113.982865231,2869
31,2020-06-12 15:30:00,113.82349043100001,113.992826156,113.793607656,113.992826156,2321
32,2020-06-12 15:29:00,113.843412281,113.893216906,113.70774448200001,113.76372488,1719
33,2020-06-12 15:28:00,114.12729864399999,114.12729864399999,113.81352950600001,113.843412281,4138
34,2020-06-12 15:27:00,114.062552632,114.17212280700001,114.062552632,114.157181419,1772
35,2020-06-12 15:26:00,113.992826156,114.08247448200001,113.992826156,114.07251355700001,1457
36,2020-06-12 15:25:00,114.032669856,114.032669856,113.933060606,113.982865231,1374
37,2020-06-12 15:24:00,114.07251355700001,114.19204465700001,114.07251355700001,114.19204465700001,1065
38,2020-06-12 15:23:00,114.241849282,114.241849282,114.08247448200001,114.08247448200001,2357
39,2020-06-12 15:22:00,114.31157575799999,114.31157575799999,114.162161882,114.21694697,792
40,2020-06-12 15:21:00,114.251810207,114.39126315799999,114.19204465700001,114.38130223299999,2312
41,2020-06-12 15:20:00,114.341458533,114.341458533,114.251810207,114.251810207,1021
42,2020-06-12 15:19:00,114.18208373200001,114.18208373200001,114.09243540700001,114.152200957,1096
43,2020-06-12 15:18:00,114.38130223299999,114.38130223299999,114.32153668299999,114.32153668299999,782
44,2020-06-12 15:17:00,114.540677033,114.540677033,114.41118500799999,114.41118500799999,493
45,2020-06-12 15:16:00,114.610403509,114.610403509,114.610403509,114.610403509,697
46,2020-06-12 15:15:00,114.630325359,114.650247209,114.630325359,114.640286284,893
47,2020-06-12 15:14:00,114.58052073399999,114.58052073399999,114.58052073399999,114.58052073399999,714
48,2020-06-12 15:13:00,114.51079425799999,114.570559809,114.42114593299999,114.570559809,1507
49,2020-06-12 15:12:00,114.341458533,114.43110685799999,114.33149760799999,114.40122408299999,893
50,2020-06-12 15:11:00,114.39126315799999,114.39126315799999,114.39126315799999,114.39126315799999,218
51,2020-06-12 15:10:00,114.50083333299999,114.50083333299999,114.470950558,114.470950558,883
52,2020-06-12 15:09:00,114.460989633,114.570559809,114.460989633,114.540677033,962
53,2020-06-12 15:08:00,114.43110685799999,114.43110685799999,114.341458533,114.341458533,1788
54,2020-06-12 15:07:00,114.29165390700001,114.30161483299999,114.231888357,114.231888357,1062
55,2020-06-12 15:06:00,114.241849282,114.241849282,114.241849282,114.241849282,921
56,2020-06-12 15:05:00,114.341458533,114.341458533,114.341458533,114.341458533,282
57,2020-06-12 15:04:00,114.50083333299999,114.50083333299999,114.31157575799999,114.31157575799999,1069
58,2020-06-12 15:03:00,114.40122408299999,114.40122408299999,114.40122408299999,114.40122408299999,338
59,2020-06-12 15:02:00,114.371341308,114.41118500799999,114.371341308,114.374429195,909
60,2020-06-12 15:01:00,114.221927432,114.341458533,114.221927432,114.311376539,2764
61,2020-06-12 15:00:00,113.888236443,114.11235725700001,113.888236443,114.11235725700001,1216
62,2020-06-12 14:59:00,113.91313875600001,113.91313875600001,113.883255981,113.883255981,457
63,2020-06-12 14:58:00,114.00776754399999,114.00776754399999,113.883255981,113.938041069,680
64,2020-06-12 14:57:00,114.062552632,114.077494019,114.062552632,114.077494019,687
65,2020-06-12 14:56:00,114.08247448200001,114.132279107,114.022708931,114.09243540700001,2067
66,2020-06-12 14:55:00,114.152200957,114.231888357,113.982865231,114.231888357,1737
67,2020-06-12 14:54:00,113.90317783100001,114.152200957,113.90317783100001,114.097415869,824
68,2020-06-12 14:53:00,113.80356858100001,113.962943381,113.80356858100001,113.962943381,1139
69,2020-06-12 14:52:00,113.883255981,113.883255981,113.634232855,113.634232855,1374
70,2020-06-12 14:51:00,113.853373206,113.915628987,113.82349043100001,113.915628987,1220
71,2020-06-12 14:50:00,114.00278708100001,114.00278708100001,113.80356858100001,113.80356858100001,1339
72,2020-06-12 14:49:00,113.933060606,113.972904306,113.933060606,113.972904306,942
73,2020-06-12 14:48:00,113.952982456,113.952982456,113.952982456,113.952982456,287
74,2020-06-12 14:47:00,113.793607656,113.853373206,113.773685805,113.853373206,1904
75,2020-06-12 14:46:00,113.778666268,113.80356858100001,113.76372488,113.778666268,994
76,2020-06-12 14:45:00,113.61929146700001,113.66411563,113.504740829,113.504740829,2649
77,2020-06-12 14:44:00,113.474858054,113.60933054200001,113.474858054,113.60933054200001,1091
78,2020-06-12 14:43:00,113.49976036700001,113.579447767,113.425053429,113.425053429,2245
79,2020-06-12 14:42:00,113.614311005,113.614311005,113.43501435399999,113.53462360399999,2557
80,2020-06-12 14:41:00,113.74380303,113.84839274299999,113.68403748,113.68403748,2426
81,2020-06-12 14:40:00,113.713920255,113.713920255,113.634232855,113.68403748,1339
82,2020-06-12 14:39:00,113.798588118,113.798588118,113.733842105,113.733842105,355
83,2020-06-12 14:38:00,113.693998405,113.883255981,113.693998405,113.883255981,1868
84,2020-06-12 14:37:00,113.868314593,113.868314593,113.78364673,113.82349043100001,999
85,2020-06-12 14:36:00,113.943021531,113.943021531,113.943021531,113.943021531,469
86,2020-06-12 14:35:00,113.92309968100001,113.962943381,113.843412281,113.962943381,895
87,2020-06-12 14:34:00,114.052591707,114.052591707,113.90317783100001,113.997806619,1733
88,2020-06-12 14:32:00,113.933060606,113.933060606,113.933060606,113.933060606,499
89,2020-06-12 14:31:00,113.674076555,114.00278708100001,113.674076555,113.873295056,4164
90,2020-06-12 14:30:00,113.494779904,113.49976036700001,113.494779904,113.49976036700001,557
91,2020-06-12 14:28:00,113.504740829,113.504740829,113.504740829,113.504740829,100
92,2020-06-12 14:27:00,113.425053429,113.425053429,113.425053429,113.425053429,334
93,2020-06-12 14:26:00,113.26567862799999,113.365287879,113.26567862799999,113.365287879,680
94,2020-06-12 14:25:00,113.305522329,113.325444179,113.305522329,113.305522329,1384
95,2020-06-12 14:24:00,113.45493620399999,113.45493620399999,113.45493620399999,113.45493620399999,105
96,2020-06-12 14:22:00,113.34536602899999,113.365287879,113.28560047799999,113.36518827,670
97,2020-06-12 14:21:00,113.295561404,113.295561404,113.136186603,113.24575677799999,1468
98,2020-06-12 14:20:00,113.34536602899999,113.34536602899999,113.24575677799999,113.24575677799999,841
99,2020-06-12 14:19:00,113.21806540700001,113.405131579,113.21806540700001,113.405131579,637
100,2020-06-12 14:18:00,113.258705981,113.305522329,113.18599122799999,113.278129785,1463
101,2020-06-12 14:16:00,113.405131579,113.405131579,113.405131579,113.405131579,648
102,2020-06-12 14:15:00,113.395170654,113.395170654,113.395170654,113.395170654,147
103,2020-06-12 14:14:00,113.410112041,113.410112041,113.410112041,113.410112041,602
104,2020-06-12 14:13:00,113.225834928,113.25571770299999,113.225834928,113.225834928,1071
105,2020-06-12 14:12:00,113.25571770299999,113.315483254,113.13120614,113.14614752799999,1386
106,2020-06-12 14:11:00,113.06646012799999,113.15610845299999,113.06646012799999,113.15610845299999,1094
107,2020-06-12 14:09:00,113.021635965,113.08638197799999,112.862261164,112.862261164,824
108,2020-06-12 14:07:00,113.02661642700001,113.08638197799999,112.986772727,113.001714115,1393
109,2020-06-12 14:06:00,113.15112799,113.15112799,112.96685087700001,112.996733652,1247
110,2020-06-12 14:05:00,113.325444179,113.325444179,113.295561404,113.295561404,660
111,2020-06-12 14:04:00,113.116264753,113.280620016,113.116264753,113.280620016,1098
112,2020-06-12 14:03:00,113.315483254,113.365287879,113.225834928,113.225834928,588
113,2020-06-12 14:02:00,113.06646012799999,113.215874003,113.05649920299999,113.181010766,2605
114,2020-06-12 14:01:00,112.76763237600001,112.887163477,112.742730064,112.887163477,1877
115,2020-06-12 14:00:00,112.897124402,112.897124402,112.687944976,112.817437002,1659
116,2020-06-12 13:59:00,112.97681180200001,112.996733652,112.97681180200001,112.996733652,346
117,2020-06-12 13:58:00,113.136186603,113.136186603,113.016655502,113.02661642700001,806
118,2020-06-12 13:57:00,113.13120614,113.205913078,113.13120614,113.15610845299999,1232
119,2020-06-12 13:56:00,113.03657735200001,113.04653827799999,113.001714115,113.001714115,918
120,2020-06-12 13:55:00,112.92700717700001,113.03657735200001,112.92700717700001,113.03657735200001,1711
121,2020-06-12 13:54:00,112.887163477,112.897124402,112.832378389,112.832378389,529
