,time,open,high,low,close,volume
0,2020-08-10 20:00:00,207.694876552,207.84451263,207.694876552,207.84451263,5772
1,2020-08-10 19:59:00,207.615070644,207.84451263,207.605094905,207.724803768,1885
2,2020-08-10 19:51:00,207.824561153,207.84451263,207.824561153,207.84451263,558
3,2020-08-10 19:41:00,207.754730983,207.754730983,207.754730983,207.754730983,219
4,2020-08-10 19:39:00,207.744755245,207.744755245,207.744755245,207.744755245,390
5,2020-08-10 19:38:00,207.694876552,207.694876552,207.694876552,207.694876552,668
6,2020-08-10 19:37:00,207.79463393700001,207.79463393700001,207.744755245,207.744755245,377
7,2020-08-10 19:35:00,207.694876552,207.694876552,207.694876552,207.694876552,829
8,2020-08-10 19:34:00,207.535264735,207.535264735,207.535264735,207.535264735,500
9,2020-08-10 19:32:00,207.465434565,207.49536178099999,207.465434565,207.49536178099999,710
10,2020-08-10 19:29:00,207.245968317,207.29584701,207.245968317,207.29584701,3874
11,2020-08-10 19:28:00,207.29584701,207.29584701,207.29584701,207.29584701,436
12,2020-08-10 19:27:00,207.35570144099998,207.35570144099998,207.315798487,207.315798487,1946
13,2020-08-10 19:26:00,207.35570144099998,207.35570144099998,207.35570144099998,207.35570144099998,1028
14,2020-08-10 19:17:00,207.49536178099999,207.49536178099999,207.375652919,207.375652919,967
15,2020-08-10 19:14:00,207.485386043,207.485386043,207.485386043,207.485386043,150
16,2020-08-10 19:12:00,207.39560439599998,207.39560439599998,207.39560439599998,207.39560439599998,376
17,2020-08-10 19:08:00,207.415555873,207.415555873,207.415555873,207.415555873,413
18,2020-08-10 19:01:00,207.54524047400002,207.54524047400002,207.535264735,207.535264735,659
19,2020-08-10 18:59:00,207.535264735,207.535264735,207.535264735,207.535264735,258
20,2020-08-10 18:56:00,207.535264735,207.535264735,207.535264735,207.535264735,301
21,2020-08-10 18:53:00,207.49536178099999,207.49536178099999,207.49536178099999,207.49536178099999,2579
22,2020-08-10 18:48:00,207.49536178099999,207.49536178099999,207.49536178099999,207.49536178099999,1061
23,2020-08-10 18:43:00,207.535264735,207.535264735,207.535264735,207.535264735,123
24,2020-08-10 18:39:00,207.50533752,207.50533752,207.49536178099999,207.49536178099999,1505
25,2020-08-10 18:38:00,207.50533752,207.50533752,207.50533752,207.50533752,409
26,2020-08-10 18:35:00,207.50533752,207.50533752,207.50533752,207.50533752,325
27,2020-08-10 18:33:00,207.56519195099997,207.56519195099997,207.515313258,207.515313258,1052
28,2020-08-10 18:31:00,207.575167689,207.575167689,207.575167689,207.575167689,132
29,2020-08-10 18:29:00,207.54524047400002,207.54524047400002,207.54524047400002,207.54524047400002,227
30,2020-08-10 18:28:00,207.50533752,207.50533752,207.50533752,207.50533752,354
31,2020-08-10 18:24:00,207.54524047400002,207.54524047400002,207.54524047400002,207.54524047400002,211
32,2020-08-10 18:23:00,207.54524047400002,207.54524047400002,207.54524047400002,207.54524047400002,127
33,2020-08-10 18:22:00,207.54524047400002,207.54524047400002,207.54524047400002,207.54524047400002,405
34,2020-08-10 18:21:00,207.50533752,207.50533752,207.50533752,207.50533752,500
35,2020-08-10 18:18:00,207.49536178099999,207.49536178099999,207.49536178099999,207.49536178099999,3521
36,2020-08-10 18:12:00,207.49536178099999,207.49536178099999,207.49536178099999,207.49536178099999,201
37,2020-08-10 18:04:00,207.52528899700002,207.52528899700002,207.49536178099999,207.49536178099999,1034
38,2020-08-10 17:59:00,207.615070644,207.615070644,207.605094905,207.605094905,691
39,2020-08-10 17:56:00,207.694876552,207.694876552,207.694876552,207.694876552,162
40,2020-08-10 17:50:00,207.744755245,207.744755245,207.744755245,207.744755245,287
41,2020-08-10 17:48:00,207.68490081299998,207.68490081299998,207.68490081299998,207.68490081299998,372
42,2020-08-10 17:46:00,207.68490081299998,207.68490081299998,207.68490081299998,207.68490081299998,345
43,2020-08-10 17:43:00,207.68490081299998,207.68490081299998,207.68490081299998,207.68490081299998,164
